web_scraper_order,web_scraper_start_url,price,name,location,image
"1765194038-140","https://sn.coinafrique.com/categorie/moutons?page=15","Prix sur demande","Mouton Ladoune","Sénégal","https://images.coinafrique.com/thumb_949902_uploaded_image1_1568633083.8.png"
"1765194038-141","https://sn.coinafrique.com/categorie/moutons?page=15","600 000CFA","Mouton Ladoum","Sénégal","https://images.coinafrique.com/thumb_938733_uploaded_image1_1568325973.73.png"
"1765194038-142","https://sn.coinafrique.com/categorie/moutons?page=15","5 000 000CFA","Moutons","Sénégal","https://images.coinafrique.com/thumb_893014_uploaded_image1_1567165271.41.png"
"1765194038-143","https://sn.coinafrique.com/categorie/moutons?page=15","Prix sur demande","Moutons Ladoum pur sang","Sénégal","https://images.coinafrique.com/thumb_891173_uploaded_image1_1567116393.47.png"
"1765194038-144","https://sn.coinafrique.com/categorie/moutons?page=15","1 400 000CFA","Mouton ladoum","Sénégal","https://images.coinafrique.com/thumb_886938_uploaded_image1_1567019498.77.png"
"1765194038-145","https://sn.coinafrique.com/categorie/moutons?page=15","400 000CFA","Mouton","Sénégal","https://images.coinafrique.com/thumb_832060_uploaded_image1_1565507305.8.png"
"1765194038-146","https://sn.coinafrique.com/categorie/moutons?page=15","950 000CFA","Mouton Ladoum","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_827391_uploaded_image1_1565352420.91.png"
"1765194038-147","https://sn.coinafrique.com/categorie/moutons?page=15","80 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_823810_uploaded_image1_1565268790.78.png"
"1765194265-148","https://sn.coinafrique.com/categorie/moutons?page=14","900 000CFA","Moutons","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343622_uploaded_image1_1593075497.jpg"
"1765194265-149","https://sn.coinafrique.com/categorie/moutons?page=14","900 000CFA","Mouton","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343610_uploaded_image1_1593075307.jpg"
"1765194265-150","https://sn.coinafrique.com/categorie/moutons?page=14","500 000CFA","Mouton","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343128_uploaded_image1_1593068401.jpg"
"1765194265-151","https://sn.coinafrique.com/categorie/moutons?page=14","400 000CFA","Mouton Ladoum","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343029_uploaded_image1_1593067082.jpg"
"1765194265-152","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2341521_uploaded_image1_1593032558.jpg"
"1765194265-153","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2341347_uploaded_image1_1593029715.jpg"
"1765194265-154","https://sn.coinafrique.com/categorie/moutons?page=14","400 000CFA","Mouton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2340505_uploaded_image1_1593018083.jpg"
"1765194265-155","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2333652_uploaded_image1_1592921393.jpg"
"1765194265-156","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Dahra, Sénégal","https://images.coinafrique.com/thumb_2330536_uploaded_image1_1592874155.jpg"
"1765194265-157","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Thies, Sénégal","https://images.coinafrique.com/thumb_2330451_uploaded_image1_1592870972.jpg"
"1765194265-158","https://sn.coinafrique.com/categorie/moutons?page=14","500 000CFA","Mouton ladoum pur sang","Dakar, Sénégal","https://images.coinafrique.com/thumb_2323480_uploaded_image1_1592763565.jpg"
"1765194265-159","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2322676_uploaded_image1_1592751337.jpg"
"1765194265-160","https://sn.coinafrique.com/categorie/moutons?page=14","150 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2320469_uploaded_image1_1592698701.jpg"
"1765194265-161","https://sn.coinafrique.com/categorie/moutons?page=14","175 000CFA","Mouton","Thiaroye Gare, Dakar, Sénégal","https://images.coinafrique.com/thumb_2320189_uploaded_image1_1592692347.jpg"
"1765194265-162","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2319075_uploaded_image1_1592671942.jpg"
"1765194265-163","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Sénégal","https://images.coinafrique.com/thumb_2318501_uploaded_image1_1592664824.52.jpeg"
"1765194265-164","https://sn.coinafrique.com/categorie/moutons?page=14","200 000CFA","Beliers","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2316483_uploaded_image1_1592638591.jpg"
"1765194265-165","https://sn.coinafrique.com/categorie/moutons?page=14","350 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_2313084_uploaded_image1_1592574864.jpg"
"1765194265-166","https://sn.coinafrique.com/categorie/moutons?page=14","210 000CFA","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2312899_uploaded_image1_1592573143.jpg"
"1765194265-167","https://sn.coinafrique.com/categorie/moutons?page=14","300 000CFA","Mouton Ladoum Azawad","Saly, Sénégal","https://images.coinafrique.com/thumb_2311201_uploaded_image1_1592555444.jpg"
"1765194265-168","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Louga, Sénégal","https://images.coinafrique.com/thumb_2310325_uploaded_image1_1592531407.jpg"
"1765194265-169","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310054_uploaded_image1_1592523383.jpg"
"1765194265-170","https://sn.coinafrique.com/categorie/moutons?page=14","350 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_2299741_uploaded_image1_1592394290.jpg"
"1765194265-171","https://sn.coinafrique.com/categorie/moutons?page=14","180 000CFA","Mouton","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2295213_uploaded_image1_1592323847.jpg"
"1765194265-172","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons ladoum","Fatick, Sénégal","https://images.coinafrique.com/thumb_2294312_uploaded_image1_1592314481.jpg"
"1765194265-173","https://sn.coinafrique.com/categorie/moutons?page=14","325 000CFA","Mouton","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2291208_uploaded_image1_1592267568.jpg"
"1765194265-174","https://sn.coinafrique.com/categorie/moutons?page=14","300 000CFA","Mouton","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2284394_uploaded_image1_1592163360.jpg"
"1765194265-175","https://sn.coinafrique.com/categorie/moutons?page=14","320 000CFA","Moutons","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2283290_uploaded_image1_1592147530.jpg"
"1765194265-176","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2280180_uploaded_image1_1592077412.jpg"
"1765194265-177","https://sn.coinafrique.com/categorie/moutons?page=14","185 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_2275915_uploaded_image1_1592003311.jpg"
"1765194265-178","https://sn.coinafrique.com/categorie/moutons?page=14","800 000CFA","Mouton ladoum","Thies, Sénégal","https://images.coinafrique.com/thumb_2275615_uploaded_image1_1591998045.jpg"
"1765194265-179","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2273400_uploaded_image1_1591966441.jpg"
"1765194265-180","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton de race","Louga, Sénégal","https://images.coinafrique.com/thumb_2269887_uploaded_image1_1591911318.jpg"
"1765194265-181","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2269632_uploaded_image1_1591907659.jpg"
"1765194265-182","https://sn.coinafrique.com/categorie/moutons?page=14","200 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_2268026_uploaded_image1_1591887024.jpg"
"1765194265-183","https://sn.coinafrique.com/categorie/moutons?page=14","200 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_2267999_uploaded_image1_1591886791.jpg"
"1765194265-184","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2267245_uploaded_image1_1591880753.jpg"
"1765194265-185","https://sn.coinafrique.com/categorie/moutons?page=14","250 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_2266448_uploaded_image1_1591874433.jpg"
"1765194265-186","https://sn.coinafrique.com/categorie/moutons?page=14","250 000CFA","Mouton  de tabaski","Louga, Sénégal","https://images.coinafrique.com/thumb_2266401_uploaded_image1_1591874171.jpg"
"1765194265-187","https://sn.coinafrique.com/categorie/moutons?page=14","800 000CFA","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_2261586_uploaded_image1_1591807044.jpg"
"1765194265-188","https://sn.coinafrique.com/categorie/moutons?page=14","450 000CFA","Mâle azawate géniteur","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2260872_uploaded_image1_1591888176.jpg"
"1765194265-189","https://sn.coinafrique.com/categorie/moutons?page=14","210 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_2259814_uploaded_image1_1591790491.jpg"
"1765194265-190","https://sn.coinafrique.com/categorie/moutons?page=14","275 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2254780_uploaded_image1_1591712287.jpg"
"1765194265-191","https://sn.coinafrique.com/categorie/moutons?page=14","1 300 000CFA","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_2237884_uploaded_image1_1591441816.jpg"
"1765194265-192","https://sn.coinafrique.com/categorie/moutons?page=14","195 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_2235186_uploaded_image1_1591389717.jpg"
"1765194265-193","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Femelle","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2233592_uploaded_image1_1591369648.jpg"
"1765194265-194","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton femelle","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2233573_uploaded_image1_1591369367.jpg"
"1765194265-195","https://sn.coinafrique.com/categorie/moutons?page=14","300 000CFA","Mouton","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2230662_uploaded_image1_1591333372.jpg"
"1765194265-196","https://sn.coinafrique.com/categorie/moutons?page=14","135 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2228310_uploaded_image1_1591289178.jpg"
"1765194265-197","https://sn.coinafrique.com/categorie/moutons?page=14","350 000CFA","Ladoum pur sang","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2226053_uploaded_image1_1591268416.jpg"
"1765194265-198","https://sn.coinafrique.com/categorie/moutons?page=14","250 000CFA","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_2216401_uploaded_image1_1591120055.jpg"
"1765194265-199","https://sn.coinafrique.com/categorie/moutons?page=14","400 000CFA","Mâle azawad","Dakar, Sénégal","https://images.coinafrique.com/thumb_2208081_uploaded_image1_1591009009.jpg"
"1765194265-200","https://sn.coinafrique.com/categorie/moutons?page=14","160 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2205551_uploaded_image1_1590960181.jpg"
"1765194265-201","https://sn.coinafrique.com/categorie/moutons?page=14","525 000CFA","Ladoum géniteur","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2203186_uploaded_image1_1590926169.jpg"
"1765194265-202","https://sn.coinafrique.com/categorie/moutons?page=14","80 000CFA","Mouton","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_2198826_uploaded_image1_1590838789.jpg"
"1765194265-203","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_2190362_uploaded_image1_1590715493.jpg"
"1765194265-204","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton Tabaski","Dakar, Sénégal","https://images.coinafrique.com/thumb_2189808_uploaded_image1_1590706581.jpg"
"1765194265-205","https://sn.coinafrique.com/categorie/moutons?page=14","230 000CFA","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_2183588_uploaded_image1_1590615653.jpg"
"1765194265-206","https://sn.coinafrique.com/categorie/moutons?page=14","1 000 000CFA","Mouton Ladoume","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2182589_uploaded_image1_1590600724.jpg"
"1765194265-207","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Moutons","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2172461_uploaded_image1_1590449299.jpg"
"1765194265-208","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_2171655_uploaded_image1_1590435671.jpg"
"1765194265-209","https://sn.coinafrique.com/categorie/moutons?page=14","300 000CFA","Mouton","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2165687_uploaded_image1_1590328528.jpg"
"1765194265-210","https://sn.coinafrique.com/categorie/moutons?page=14","250 000CFA","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_2152851_uploaded_image1_1591636025.jpg"
"1765194265-211","https://sn.coinafrique.com/categorie/moutons?page=14","400 000CFA","Mouton","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2140264_uploaded_image1_1589907508.41.jpeg"
"1765194265-212","https://sn.coinafrique.com/categorie/moutons?page=14","250 000CFA","Mouton Ladoum","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2109253_uploaded_image1_1589427454.jpg"
"1765194265-213","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Mouton Ladoum","Sénégal","https://images.coinafrique.com/thumb_2092193_uploaded_image1_1589177321.58.jpeg"
"1765194265-214","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Veau Mouton","Diourbel, Sénégal","https://images.coinafrique.com/thumb_2088123_uploaded_image1_1589098394.jpg"
"1765194265-215","https://sn.coinafrique.com/categorie/moutons?page=14","150 000CFA","Moutons","Thies, Sénégal","https://images.coinafrique.com/thumb_2077870_uploaded_image1_1588926772.jpg"
"1765194265-216","https://sn.coinafrique.com/categorie/moutons?page=14","300 000CFA","Moutons","Thies, Sénégal","https://images.coinafrique.com/thumb_2071824_uploaded_image1_1588845020.jpg"
"1765194265-217","https://sn.coinafrique.com/categorie/moutons?page=14","350 000CFA","Mouton Ladoum","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2066135_uploaded_image1_1588763623.jpg"
"1765194265-218","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Brebis","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2050409_uploaded_image1_1588524139.jpg"
"1765194265-219","https://sn.coinafrique.com/categorie/moutons?page=14","Prix sur demande","Bélier","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2050393_uploaded_image1_1588523858.jpg"
"1765194265-220","https://sn.coinafrique.com/categorie/moutons?page=14","1 000 000CFA","Moutons Ladoume","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2035676_uploaded_image1_1588268921.jpg"
